name,action probability,planned,used planner,used plan lib,time planning,time checking plan lib,total time,plan lib size
problem_office_18.pddl,0.7,35,27,8,114.21938228607178,0.1247560977935791,114.34413838386536,28
problem_office_18.pddl,0.7,40,31,9,86.67267847061156,0.3691627979278565,87.04184126853943,59
problem_office_18.pddl,0.7,36,27,9,67.13844633102417,0.5628819465637207,67.70132827758789,86
problem_office_18.pddl,0.7,41,25,16,59.16638207435608,0.6406452655792236,59.807027339935296,111
problem_office_18.pddl,0.7,42,34,8,73.04762172698975,0.9425828456878662,73.99020457267761,145
problem_office_18.pddl,0.7,56,34,22,108.60797739028929,1.4115376472473145,110.01951503753662,179
problem_office_18.pddl,0.7,50,34,16,53.8439416885376,1.3791306018829346,55.22307229042053,213
problem_office_18.pddl,0.7,41,24,17,42.646454095840454,1.4012043476104736,44.04765844345093,237
problem_office_18.pddl,0.7,55,37,18,67.53782272338867,1.872673273086548,69.41049599647522,274
problem_office_18.pddl,0.7,35,23,12,26.68274617195129,1.3040480613708496,27.986794233322144,297
problem_office_18.pddl,0.7,49,27,22,103.21118283271791,1.888681411743164,105.09986424446106,324
problem_office_18.pddl,0.7,41,27,14,80.00830125808716,1.7810344696044922,81.78933572769166,351
problem_office_18.pddl,0.7,37,28,9,175.00724673271182,1.7513294219970703,176.75857615470886,379
problem_office_18.pddl,0.6,61,38,23,187.49947786331177,0.27373480796813965,187.7732126712799,39
problem_office_18.pddl,0.6,78,45,33,128.30669951438904,0.8151881694793701,129.1218876838684,84
problem_office_18.pddl,0.8,18,14,4,81.15324640274049,0.025252819061279297,81.17849922180177,15
problem_office_18.pddl,0.8,14,10,4,19.62120032310486,0.06872129440307617,19.689921617507935,25
problem_office_18.pddl,0.8,24,20,4,41.91203904151917,0.1791691780090332,42.09120821952821,45
problem_office_18.pddl,0.8,37,26,11,44.397865533828735,0.36899876594543457,44.76686429977417,71
problem_office_18.pddl,0.8,28,21,7,53.85587978363037,0.3737261295318604,54.229605913162224,92
problem_office_18.pddl,0.8,20,17,3,54.989776849746704,0.3267524242401123,55.316529273986816,109
problem_office_18.pddl,0.8,17,11,6,23.064798831939697,0.3025541305541992,23.367352962493896,120
problem_office_18.pddl,0.8,22,16,6,49.48656845092773,0.4375114440917969,49.92407989501953,136
problem_office_18.pddl,0.8,24,17,7,23.607420444488525,0.5248544216156006,24.13227486610413,153
problem_office_18.pddl,0.8,19,14,5,31.02753782272339,0.4888668060302734,31.516404628753662,167
problem_office_18.pddl,0.8,21,17,4,22.920017004013058,0.6486465930938721,23.56866359710693,184
problem_office_18.pddl,0.8,27,19,8,34.6359601020813,0.7769575119018555,35.412917613983154,203
problem_office_18.pddl,0.8,18,14,4,23.01701402664185,0.5686016082763672,23.585615634918213,217
problem_office_18.pddl,0.8,21,18,3,21.966204166412354,0.7277569770812988,22.69396114349365,235
problem_office_18.pddl,0.8,23,12,11,39.24750947952271,0.6531836986541748,39.90069317817689,247
problem_office_18.pddl,0.8,33,24,9,44.843872785568244,1.2192645072937012,46.06313729286194,271
problem_office_18.pddl,0.8,20,15,5,30.833302974700928,0.7424485683441162,31.575751543045047,286
problem_office_18.pddl,0.8,14,6,8,5.985135793685912,0.4995284080505371,6.48466420173645,292
problem_office_18.pddl,0.8,21,19,2,26.8559148311615,1.0466158390045166,27.902530670166016,311
problem_office_18.pddl,0.8,18,12,6,34.24649095535278,0.7828860282897949,35.02937698364258,323
problem_office_18.pddl,0.8,22,15,7,18.54099726676941,1.2835395336151123,19.824536800384518,338
problem_office_18.pddl,0.8,17,11,6,17.162997722625732,0.7819464206695557,17.944944143295288,349
