name,action probability,planned,used planner,used plan lib,time planning,time checking plan lib,total time,plan lib size
problem_office_18.pddl,0.7,35,24,11,85.42345094680786,0.7764086723327637,86.19985961914062,148
problem_office_2.pddl,0.7,24,16,8,5.329472064971924,0.4118995666503906,5.7413716316223145,164
problem_office_20.pddl,0.7,60,46,14,125.52651858329772,1.9632840156555176,127.48980259895323,210
problem_office_3.pddl,0.7,16,11,5,7.991788864135742,0.3830862045288086,8.374875068664549,221
problem_office_4.pddl,0.7,25,20,5,18.20942974090576,0.7164897918701172,18.92591953277588,241
problem_office_1.pddl,0.7,26,18,8,5.144167423248291,0.06905603408813478,5.213223457336426,19
problem_office_10.pddl,0.7,44,29,15,57.82903599739075,0.364682674407959,58.19371867179871,48
problem_office_11.pddl,0.7,30,22,8,25.218384742736816,0.3915519714355469,25.609936714172363,70
problem_office_12.pddl,0.7,32,23,9,46.89016366004944,0.5229554176330566,47.4131190776825,93
problem_office_8.pddl,0.7,51,39,12,50.17672061920166,2.339569568634033,52.516290187835686,330
problem_office_6.pddl,0.7,28,22,6,34.763096809387214,0.8936827182769775,35.65677952766419,255
problem_office_1.pddl,0.7,18,13,5,3.4155547618865967,0.5722906589508057,3.9878454208374015,343
problem_office_10.pddl,0.7,25,17,8,49.4854142665863,1.1925439834594729,50.67795825004578,360
problem_office_8.pddl,0.7,42,30,12,59.08776664733887,1.8453931808471682,60.933159828186035,311
problem_office_12.pddl,0.7,48,29,19,40.51966381072997,2.541489601135254,43.06115341186523,415
problem_office_13.pddl,0.7,42,31,11,28.762803554534912,2.3456356525421143,31.108439207077023,446
problem_office_14.pddl,0.7,47,30,17,39.91259622573853,3.4793953895568848,43.39199161529541,476
problem_office_15.pddl,0.7,31,26,5,58.135261058807366,2.427408218383789,60.562669277191155,502
problem_office_12.pddl,0.7,22,10,12,7.827590227127075,1.0328304767608645,8.86042070388794,357
problem_office_4.pddl,0.7,31,25,6,15.293612480163574,0.6278302669525146,15.921442747116089,173
problem_office_13.pddl,0.7,29,21,8,12.861398935317993,1.3314223289489746,14.192821264266968,378
problem_office_6.pddl,0.7,38,25,13,30.68161511421204,1.024308443069458,31.70592355728149,216
problem_office_14.pddl,0.7,46,38,8,33.226573944091804,3.290130138397217,36.51670408248901,416
problem_office_15.pddl,0.7,51,41,10,99.65360283851624,3.7463381290435778,103.3999409675598,457
problem_office_3.pddl,0.7,18,11,7,7.198065996170044,0.925335168838501,8.123401165008545,561
problem_office_4.pddl,0.7,29,24,5,21.7708158493042,1.7823472023010254,23.553163051605225,585
problem_office_5.pddl,0.7,28,19,9,17.009302139282227,1.7449612617492676,18.75426340103149,604
problem_office_6.pddl,0.7,30,14,16,21.111557483673085,1.8362131118774407,22.947770595550537,618
problem_office_12.pddl,0.7,60,38,22,48.1565375328064,2.757376909255981,50.913914442062385,329
problem_office_13.pddl,0.7,42,35,7,41.89500045776367,1.9901034832000728,43.88510394096375,364
problem_office_14.pddl,0.7,28,22,6,32.48675656318665,1.8601694107055664,34.34692597389221,386
problem_office_15.pddl,0.7,35,21,14,25.51735258102417,2.0451619625091557,27.562514543533325,407
problem_office_17.pddl,0.7,39,32,7,55.48726153373718,3.02449369430542,58.5117552280426,439
problem_office_6.pddl,0.7,17,16,1,19.29892492294311,1.0332255363464355,20.33215045928955,505
problem_office_7.pddl,0.7,31,22,9,29.94866394996643,2.070441007614136,32.01910495758057,527
problem_office_3.pddl,0.7,21,19,2,12.547771692276001,1.0143814086914062,13.562153100967407,469
problem_office_4.pddl,0.7,21,13,8,8.873685359954834,1.0235722064971924,9.897257566452025,482
problem_office_5.pddl,0.7,28,22,6,17.736236810684204,1.5597290992736816,19.295965909957886,504
problem_office_6.pddl,0.7,25,18,7,13.205641508102415,1.4988718032836914,14.704513311386108,522
problem_office_7.pddl,0.7,41,25,16,43.30142855644226,2.8034496307373047,46.10487818717957,547
problem_office_8.pddl,0.7,29,17,12,19.954027652740482,2.158954381942749,22.112982034683228,564
problem_office_12.pddl,0.7,20,14,6,16.940730810165405,1.4695217609405518,18.41025257110596,566
problem_office_13.pddl,0.7,45,26,19,21.135244131088253,2.9611852169036865,24.096429347991943,592
problem_office_14.pddl,0.7,26,19,7,21.10803246498108,2.614315986633301,23.72234845161438,611
problem_office_2.pddl,0.7,18,12,6,3.126350879669189,1.0196843147277832,4.1460351943969735,623
problem_office_4.pddl,0.7,27,16,11,9.713635683059694,1.5388779640197754,11.252513647079468,639
problem_office_5.pddl,0.7,15,9,6,4.202191352844238,0.8708240985870361,5.0730154514312735,648
problem_office_6.pddl,0.7,31,13,18,8.188115119934082,1.6908576488494873,9.878972768783571,661
problem_office_8.pddl,0.7,38,26,12,36.926390647888184,3.971003770828247,40.89739441871643,687
