name,action probability,planned,used planner,used plan lib,time planning,time checking plan lib,total time,plan lib size
problem_office_05.pddl,0.7,16,14,2,8.358215808868406,0.02784276008605957,8.386058568954468,15
problem_office_05.pddl,0.7,18,14,4,11.247284889221193,0.07723855972290039,11.324523448944092,29
problem_office_05.pddl,0.7,21,13,8,14.946730136871338,0.11092782020568848,15.057657957077026,42
problem_office_05.pddl,0.7,35,25,10,19.207794904708862,0.3290257453918457,19.536820650100708,67
problem_office_05.pddl,0.7,21,11,10,10.726139068603516,0.2480890750885009,10.974228143692017,78
problem_office_05.pddl,0.7,29,15,14,13.571082830429075,0.3541209697723389,13.925203800201414,93
problem_office_05.pddl,0.7,24,13,11,14.111442804336548,0.3365943431854248,14.448037147521973,106
problem_office_05.pddl,0.7,26,11,15,6.6107017993927,0.3105943202972412,6.921296119689941,117
problem_office_05.pddl,0.7,33,14,19,7.158417463302612,0.5207087993621826,7.679126262664795,131
problem_office_05.pddl,0.7,18,9,9,5.025764226913452,0.34890079498291016,5.374665021896362,140
problem_office_05.pddl,0.7,21,6,15,1.6350836753845217,0.3116953372955322,1.9467790126800537,146
problem_office_05.pddl,0.7,21,14,7,5.0609707832336435,0.5396714210510254,5.600642204284668,160
problem_office_05.pddl,0.7,17,8,9,2.214017868041992,0.3312966823577881,2.5453145503997803,168
problem_office_05.pddl,0.7,28,7,21,3.1492137908935547,0.5276024341583252,3.67681622505188,175
problem_office_05.pddl,0.7,28,11,17,10.711756706237793,0.5713510513305664,11.28310775756836,186
problem_office_05.pddl,0.7,31,13,18,12.978587865829468,0.7035367488861084,13.682124614715574,199
problem_office_05.pddl,0.7,19,4,15,1.176269769668579,0.3453099727630615,1.5215797424316406,203
problem_office_05.pddl,0.7,20,8,12,1.8295798301696773,0.5476698875427246,2.3772497177124023,211
problem_office_05.pddl,0.7,27,5,22,3.774434089660645,0.6055216789245605,4.379955768585205,216
problem_office_05.pddl,0.7,31,14,17,7.978529453277588,0.8261229991912842,8.804652452468874,230
problem_office_05.pddl,0.7,26,4,22,0.5349769592285156,0.5567076206207275,1.0916845798492432,234
problem_office_05.pddl,0.7,32,5,27,1.938516855239868,0.6893424987792969,2.627859354019165,239
problem_office_05.pddl,0.7,27,4,23,1.189060926437378,0.6259212493896484,1.8149821758270264,243
problem_office_05.pddl,0.7,36,11,25,3.7598702907562256,1.00604248046875,4.7659127712249765,254
problem_office_05.pddl,0.7,29,2,27,2.532644748687744,0.5387804508209229,3.071425199508667,256
problem_office_05.pddl,0.7,33,15,18,6.442784309387207,0.8745746612548828,7.31735897064209,271
problem_office_05.pddl,0.7,37,11,26,6.093291282653809,1.071627855300903,7.164919137954713,282
